hospital_340b_id,hospital_name,ccn,contract_pharmacy_name,pharmacy_address,status,effective_date,likely_distributor
DSH210028,Hospital Center 28 - North,210028,Walgreens,"945 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"165 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"533 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"784 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"497 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"432 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"562 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"410 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"678 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"583 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"122 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"788 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"363 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"919 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"393 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"549 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"577 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"542 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"258 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"240 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Rite Aid,"372 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Rite Aid,"176 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"202 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"193 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"755 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"677 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"362 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"738 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"948 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"341 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"223 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"189 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"219 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Rite Aid,"287 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,CVS Pharmacy,"577 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"550 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"510 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"482 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,Walmart Pharmacy,"228 Main St, City 28",Active,2020-01-01,McKesson
DSH210028,Hospital Center 28 - North,210028,Walgreens,"200 Main St, City 28",Active,2020-01-01,Cardinal Health
DSH210028,Hospital Center 28 - North,210028,Rite Aid,"504 Main St, City 28",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"431 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"173 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"382 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"905 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"304 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"142 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"247 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"695 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"645 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"275 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"682 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"329 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"669 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"961 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"692 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"791 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"250 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"866 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"249 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"466 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"816 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Rite Aid,"758 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"956 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"223 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"711 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Walgreens,"673 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"637 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"694 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"945 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"848 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"382 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"342 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"995 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"355 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"905 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"714 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"444 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"122 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"816 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"248 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"945 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"121 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Rite Aid,"532 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"774 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Rite Aid,"957 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"505 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"163 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"499 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Rite Aid,"568 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"825 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"360 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"908 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"276 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"974 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"917 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"140 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"171 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"234 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"520 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"642 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"120 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"872 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"237 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"166 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walmart Pharmacy,"753 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"354 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"845 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"185 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"308 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Rite Aid,"867 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"698 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,Walgreens,"631 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"204 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"934 Main St, City 29",Active,2020-01-01,McKesson
DSH210029,Regional Medical Center 29,210029,Walgreens,"524 Main St, City 29",Active,2020-01-01,Cardinal Health
DSH210029,Regional Medical Center 29,210029,CVS Pharmacy,"940 Main St, City 29",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walgreens,"699 Main St, City 30",Active,2020-01-01,Cardinal Health
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"999 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"796 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"160 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"382 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"309 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"414 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"519 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"175 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"313 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walgreens,"663 Main St, City 30",Active,2020-01-01,Cardinal Health
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"486 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"218 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"146 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walgreens,"201 Main St, City 30",Active,2020-01-01,Cardinal Health
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"498 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"684 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"441 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walgreens,"413 Main St, City 30",Active,2020-01-01,Cardinal Health
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"717 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"787 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"678 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"867 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"620 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walgreens,"113 Main St, City 30",Active,2020-01-01,Cardinal Health
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"215 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"950 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"126 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"441 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"419 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"376 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"508 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,CVS Pharmacy,"727 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"962 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Walmart Pharmacy,"763 Main St, City 30",Active,2020-01-01,McKesson
DSH210030,Hospital Center 30 - North,210030,Rite Aid,"794 Main St, City 30",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"285 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"356 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"867 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"106 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"871 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"767 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"340 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"956 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"139 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Walgreens,"283 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"839 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"833 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"468 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"172 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Walgreens,"898 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Rite Aid,"686 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"820 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"652 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"959 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"160 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"324 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"371 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Rite Aid,"759 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"495 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"664 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"280 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"631 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"747 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"597 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"585 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,Rite Aid,"648 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"804 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"753 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"608 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"202 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"581 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"693 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"642 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walgreens,"168 Main St, City 31",Active,2020-01-01,Cardinal Health
DSH210031,Regional Medical Center 31,210031,CVS Pharmacy,"256 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Rite Aid,"364 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"818 Main St, City 31",Active,2020-01-01,McKesson
DSH210031,Regional Medical Center 31,210031,Walmart Pharmacy,"152 Main St, City 31",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"940 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"136 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"583 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"537 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"504 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"190 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"683 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"631 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Walgreens,"732 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"197 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"769 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"354 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"532 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"578 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"884 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"937 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"739 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"735 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"502 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"423 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"835 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"251 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"164 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"932 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"663 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"988 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"559 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"342 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"525 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"666 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"313 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"377 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"446 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"938 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"134 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"412 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"942 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"576 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"984 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"256 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"871 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"469 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"429 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Walgreens,"579 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"835 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"606 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"547 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"141 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"892 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"562 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"459 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"959 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"650 Main St, City 32",Active,2020-01-01,McKesson
